"","COMID","wgt","draw_year"
"2511",22740563,180.397655949187,"2008_2013"
"2512",3247064,84.1072006164194,"2008_2013"
"2513",3246648,180.397655949187,"2008_2013"
"2514",22741283,84.1072006164194,"2008_2013"
"2515",22743477,85.8831280816473,"2008_2013"
"2516",22744977,85.8831280816473,"2008_2013"
"2517",22740369,85.8831280816473,"2008_2013"
"2518",22738177,85.8831280816473,"2008_2013"
"2519",22744581,84.1072006164194,"2008_2013"
"2520",22745301,85.8831280816473,"2008_2013"
"2521",22741093,180.397655949187,"2008_2013"
"2522",22742855,85.8831280816473,"2008_2013"
"2523",3245958,84.1072006164194,"2008_2013"
"2524",3246670,180.397655949187,"2008_2013"
"2525",22739661,180.397655949187,"2008_2013"
"2526",22751879,84.1072006164194,"2008_2013"
"2527",22744727,180.397655949187,"2008_2013"
"2528",3246096,84.1072006164194,"2008_2013"
"2529",3246710,485.157931176744,"2008_2013"
"2530",22742211,485.157931176744,"2008_2013"
"2531",22743863,84.1072006164194,"2008_2013"
"2532",22746151,85.8831280816473,"2008_2013"
"2533",22739989,85.8831280816473,"2008_2013"
"2534",22743599,180.397655949187,"2008_2013"
"2535",22745171,485.157931176744,"2008_2013"
"2536",22746035,84.1072006164194,"2008_2013"
"2537",22739993,85.8831280816473,"2008_2013"
"2538",25123832,84.1072006164194,"2008_2013"
"2539",22740375,485.157931176744,"2008_2013"
"2540",3246702,85.8831280816473,"2008_2013"
"2541",22740225,180.397655949187,"2008_2013"
"2542",22743023,485.157931176744,"2008_2013"
"2543",22741641,85.8831280816473,"2008_2013"
"2544",22739407,485.157931176744,"2008_2013"
"2545",22745401,85.8831280816473,"2008_2013"
"2546",3246540,84.1072006164194,"2008_2013"
"2547",22743199,180.397655949187,"2008_2013"
"2548",3246362,84.1072006164194,"2008_2013"
"2549",22743305,485.157931176744,"2008_2013"
"2550",22744999,180.397655949187,"2008_2013"
"2551",22746437,85.8831280816473,"2008_2013"
"2552",22740399,84.1072006164194,"2008_2013"
"2553",22745643,180.397655949187,"2008_2013"
"2554",22742443,84.1072006164194,"2008_2013"
"2555",22740315,485.157931176744,"2008_2013"
"2556",22740873,180.397655949187,"2008_2013"
"2557",3246948,485.157931176744,"2008_2013"
"2558",22743625,485.157931176744,"2008_2013"
"2559",22744217,180.397655949187,"2008_2013"
"2560",22744591,180.397655949187,"2008_2013"
"2561",22745979,84.1072006164194,"2008_2013"
"2562",22746341,85.8831280816473,"2008_2013"
"2563",22739779,180.397655949187,"2008_2013"
"2564",22740469,485.157931176744,"2008_2013"
"2565",3246884,180.397655949187,"2008_2013"
"2566",22742281,180.397655949187,"2008_2013"
"2567",22743763,84.1072006164194,"2008_2013"
"2568",3246040,84.1072006164194,"2008_2013"
"2569",15567067,349.098160563317,"2008_2013"
"2570",15568147,349.098160563317,"2008_2013"
"2571",15569767,349.098160563317,"2008_2013"
"2572",15582287,72.4686630496537,"2008_2013"
"2573",15567303,76.0460015421734,"2008_2013"
"2574",15581595,76.0460015421734,"2008_2013"
"2575",15569069,76.0460015421734,"2008_2013"
"2576",15575997,122.509691934728,"2008_2013"
"2577",15567569,122.509691934728,"2008_2013"
"2578",15569303,349.098160563317,"2008_2013"
"2579",15575523,122.509691934728,"2008_2013"
"2580",15582243,349.098160563317,"2008_2013"
"2581",15567753,122.509691934728,"2008_2013"
"2582",15575437,349.098160563317,"2008_2013"
"2583",15575337,349.098160563317,"2008_2013"
"2584",9840078,349.098160563317,"2008_2013"
"2585",15567411,76.0460015421734,"2008_2013"
"2586",15581189,349.098160563317,"2008_2013"
"2587",15574827,122.509691934728,"2008_2013"
"2588",15576193,122.509691934728,"2008_2013"
"2589",15567969,122.509691934728,"2008_2013"
"2590",15581659,349.098160563317,"2008_2013"
"2591",15574659,122.509691934728,"2008_2013"
"2592",15576051,72.4686630496537,"2008_2013"
"2593",15567755,76.0460015421734,"2008_2013"
"2594",15581171,349.098160563317,"2008_2013"
"2595",15576327,72.4686630496537,"2008_2013"
"2596",15582521,76.0460015421734,"2008_2013"
"2597",15568899,349.098160563317,"2008_2013"
"2598",15575877,122.509691934728,"2008_2013"
"2599",15575467,349.098160563317,"2008_2013"
"2600",9840060,349.098160563317,"2008_2013"
"2601",15567933,76.0460015421734,"2008_2013"
"2602",15576423,72.4686630496537,"2008_2013"
"2603",15574971,76.0460015421734,"2008_2013"
"2604",15576429,349.098160563317,"2008_2013"
"2605",15567359,76.0460015421734,"2008_2013"
"2606",15569341,122.509691934728,"2008_2013"
"2607",15576281,76.0460015421734,"2008_2013"
"2608",15576197,349.098160563317,"2008_2013"
"2609",15569167,76.0460015421734,"2008_2013"
"2610",15569615,72.4686630496537,"2008_2013"
"2611",15575243,122.509691934728,"2008_2013"
"2612",15582595,349.098160563317,"2008_2013"
"2613",15567617,76.0460015421734,"2008_2013"
"2614",15575579,349.098160563317,"2008_2013"
"2615",15582495,72.4686630496537,"2008_2013"
"2616",9840170,122.509691934728,"2008_2013"
"2617",15567589,122.509691934728,"2008_2013"
"2618",15581287,122.509691934728,"2008_2013"
"2619",15574869,349.098160563317,"2008_2013"
"2620",15581681,76.0460015421734,"2008_2013"
"2621",15567273,72.4686630496537,"2008_2013"
"2622",15574997,72.4686630496537,"2008_2013"
"2623",15574875,76.0460015421734,"2008_2013"
"2624",15581857,349.098160563317,"2008_2013"
"2625",15567951,349.098160563317,"2008_2013"
"2626",15569607,76.0460015421734,"2008_2013"
"2627",15575137,76.0460015421734,"2008_2013"
"2628",15576703,122.509691934728,"2008_2013"
"2629",15567283,349.098160563317,"2008_2013"
"2630",15569329,349.098160563317,"2008_2013"
"2631",15582309,76.0460015421734,"2008_2013"
"2632",9840282,122.509691934728,"2008_2013"
"2633",15574859,349.098160563317,"2008_2013"
"2634",15582435,76.0460015421734,"2008_2013"
"2635",15568963,122.509691934728,"2008_2013"
"2636",15575199,122.509691934728,"2008_2013"
"2637",15582135,349.098160563317,"2008_2013"
"2638",15581293,349.098160563317,"2008_2013"
"2639",15568995,122.509691934728,"2008_2013"
"2640",15575453,76.0460015421734,"2008_2013"
"2641",15576347,122.509691934728,"2008_2013"
"2642",9840050,122.509691934728,"2008_2013"
"2643",15575065,76.0460015421734,"2008_2013"
"2644",15574913,72.4686630496537,"2008_2013"
"2645",15582219,72.4686630496537,"2008_2013"
"2646",15567665,349.098160563317,"2008_2013"
"2647",15582183,76.0460015421734,"2008_2013"
"2648",15581315,349.098160563317,"2008_2013"
"2649",15567195,122.509691934728,"2008_2013"
"2650",15575391,122.509691934728,"2008_2013"
"2651",15575233,349.098160563317,"2008_2013"
"2652",15581865,76.0460015421734,"2008_2013"
"2653",15567729,349.098160563317,"2008_2013"
"2654",15569107,76.0460015421734,"2008_2013"
"2655",15569347,122.509691934728,"2008_2013"
"2656",9840104,72.4686630496537,"2008_2013"
"2657",21981601,773.527091338383,"2008_2013"
"2658",21977527,773.527091338383,"2008_2013"
"2659",21979101,773.527091338383,"2008_2013"
"2660",21972778,110.170549274798,"2008_2013"
"2661",21981461,259.225130094749,"2008_2013"
"2662",21974585,259.225130094749,"2008_2013"
"2663",21983441,773.527091338383,"2008_2013"
"2664",22022956,135.425219504655,"2008_2013"
"2665",21976017,110.170549274798,"2008_2013"
"2666",21978031,259.225130094749,"2008_2013"
"2667",21977559,135.425219504655,"2008_2013"
"2668",22023468,135.425219504655,"2008_2013"
"2669",21979267,773.527091338383,"2008_2013"
"2670",21982967,135.425219504655,"2008_2013"
"2671",21972776,110.170549274798,"2008_2013"
"2672",22024872,110.170549274798,"2008_2013"
"2673",21982215,259.225130094749,"2008_2013"
"2674",21978133,259.225130094749,"2008_2013"
"2675",21978563,773.527091338383,"2008_2013"
"2676",30821241,773.527091338383,"2008_2013"
"2677",21981225,135.425219504655,"2008_2013"
"2678",21975329,110.170549274798,"2008_2013"
"2679",22026472,135.425219504655,"2008_2013"
"2680",22026044,773.527091338383,"2008_2013"
"2681",21981603,773.527091338383,"2008_2013"
"2682",21979307,773.527091338383,"2008_2013"
"2683",22027256,773.527091338383,"2008_2013"
"2684",22023204,773.527091338383,"2008_2013"
"2685",21981131,773.527091338383,"2008_2013"
"2686",21984069,135.425219504655,"2008_2013"
"2687",22025552,773.527091338383,"2008_2013"
"2688",22023542,773.527091338383,"2008_2013"
"2689",21981955,773.527091338383,"2008_2013"
"2690",21977047,110.170549274798,"2008_2013"
"2691",21983721,259.225130094749,"2008_2013"
"2692",22022878,110.170549274798,"2008_2013"
"2693",21975947,110.170549274798,"2008_2013"
"2694",21976969,773.527091338383,"2008_2013"
"2695",22026660,773.527091338383,"2008_2013"
"2696",22026136,259.225130094749,"2008_2013"
"2697",21981285,259.225130094749,"2008_2013"
"2698",21974575,259.225130094749,"2008_2013"
"2699",21978721,773.527091338383,"2008_2013"
"2700",22023302,110.170549274798,"2008_2013"
"2701",21976033,110.170549274798,"2008_2013"
"2702",21978999,259.225130094749,"2008_2013"
"2703",21975131,110.170549274798,"2008_2013"
"2704",22024086,135.425219504655,"2008_2013"
"2705",21982015,773.527091338383,"2008_2013"
"2706",21974323,110.170549274798,"2008_2013"
"2707",21983965,259.225130094749,"2008_2013"
"2708",22022074,259.225130094749,"2008_2013"
"2709",21976253,135.425219504655,"2008_2013"
"2710",21977941,259.225130094749,"2008_2013"
"2711",22026528,773.527091338383,"2008_2013"
"2712",22025744,135.425219504655,"2008_2013"
"2713",21981591,135.425219504655,"2008_2013"
"2714",21977005,259.225130094749,"2008_2013"
"2715",21983465,773.527091338383,"2008_2013"
"2716",22024538,135.425219504655,"2008_2013"
"2717",21979849,110.170549274798,"2008_2013"
"2718",21979073,135.425219504655,"2008_2013"
"2719",21975049,110.170549274798,"2008_2013"
"2720",22023942,259.225130094749,"2008_2013"
"2721",21977535,773.527091338383,"2008_2013"
"2722",22025024,135.425219504655,"2008_2013"
"2723",21976309,110.170549274798,"2008_2013"
"2724",22026200,110.170549274798,"2008_2013"
"2725",21977335,135.425219504655,"2008_2013"
"2726",22022076,135.425219504655,"2008_2013"
"2727",21981271,773.527091338383,"2008_2013"
"2728",21979557,110.170549274798,"2008_2013"
"2729",21984037,773.527091338383,"2008_2013"
"2730",22024116,135.425219504655,"2008_2013"
"2731",21981843,773.527091338383,"2008_2013"
"2732",21983421,110.170549274798,"2008_2013"
"2733",21978261,259.225130094749,"2008_2013"
"2734",22025026,773.527091338383,"2008_2013"
"2735",21974409,135.425219504655,"2008_2013"
"2736",21972440,773.527091338383,"2008_2013"
"2737",21974349,135.425219504655,"2008_2013"
"2738",22023260,135.425219504655,"2008_2013"
"2739",21976015,110.170549274798,"2008_2013"
"2740",21977143,110.170549274798,"2008_2013"
"2741",21979019,773.527091338383,"2008_2013"
"2742",22022986,135.425219504655,"2008_2013"
"2743",21981105,259.225130094749,"2008_2013"
"2744",21983537,135.425219504655,"2008_2013"
"2745",21978203,135.425219504655,"2008_2013"
"2746",22024636,259.225130094749,"2008_2013"
"2747",6245252,9.85621298711299,"2008_2013"
"2748",6246292,2.74545637866051,"2008_2013"
"2749",6246308,9.85621298711299,"2008_2013"
"2750",6244242,9.85621298711299,"2008_2013"
"2751",6245212,4.01198403389253,"2008_2013"
"2752",6230228,25.5715044174608,"2008_2013"
"2753",6245602,2.74545637866051,"2008_2013"
"2754",6244252,4.01198403389253,"2008_2013"
"2755",6245344,2.74545637866051,"2008_2013"
"2756",6245438,2.74545637866051,"2008_2013"
"2757",6245494,4.01198403389253,"2008_2013"
"2758",6245588,9.85621298711299,"2008_2013"
"2759",6245302,2.74545637866051,"2008_2013"
"2760",6245384,2.74545637866051,"2008_2013"
"2761",6245604,4.01198403389253,"2008_2013"
"2762",6244366,9.85621298711299,"2008_2013"
"2763",6245210,4.01198403389253,"2008_2013"
"2764",6245428,25.5715044174608,"2008_2013"
"2765",6245222,25.5715044174608,"2008_2013"
"2766",6245340,25.5715044174608,"2008_2013"
"2767",6245456,9.85621298711299,"2008_2013"
"2768",6245504,25.5715044174608,"2008_2013"
"2769",6245314,4.01198403389253,"2008_2013"
"2770",6246310,9.85621298711299,"2008_2013"
"2771",6245496,25.5715044174608,"2008_2013"
"2772",6245892,9.85621298711299,"2008_2013"
"2773",6245294,25.5715044174608,"2008_2013"
"2774",6245334,25.5715044174608,"2008_2013"
"2775",6245694,25.5715044174608,"2008_2013"
"2776",6245916,25.5715044174608,"2008_2013"
"2777",6245188,25.5715044174608,"2008_2013"
"2778",6245270,4.01198403389253,"2008_2013"
"2779",6244474,4.01198403389253,"2008_2013"
"2780",6245224,4.01198403389253,"2008_2013"
"2781",6245298,25.5715044174608,"2008_2013"
"2782",6245534,4.01198403389253,"2008_2013"
"2783",6244320,9.85621298711299,"2008_2013"
"2784",6245414,25.5715044174608,"2008_2013"
"2785",6245378,9.85621298711299,"2008_2013"
"2786",6245312,9.85621298711299,"2008_2013"
"2787",6245398,25.5715044174608,"2008_2013"
"2788",6244334,4.01198403389253,"2008_2013"
"2789",6245264,4.01198403389253,"2008_2013"
"2790",6245280,2.74545637866051,"2008_2013"
"2791",6244258,9.85621298711299,"2008_2013"
"2792",6245232,9.85621298711299,"2008_2013"
"2793",6246306,9.85621298711299,"2008_2013"
"2794",6245500,4.01198403389253,"2008_2013"
"2795",6245476,25.5715044174608,"2008_2013"
"2796",6245342,25.5715044174608,"2008_2013"
"2797",6245366,9.85621298711299,"2008_2013"
"2798",6244376,25.5715044174608,"2008_2013"
"2799",6245396,2.74545637866051,"2008_2013"
"2800",6245448,2.74545637866051,"2008_2013"
"2801",6245578,25.5715044174608,"2008_2013"
"2802",6245268,4.01198403389253,"2008_2013"
"2803",6245492,25.5715044174608,"2008_2013"
"2804",6245388,25.5715044174608,"2008_2013"
"2805",6244314,9.85621298711299,"2008_2013"
"2806",6245480,4.01198403389253,"2008_2013"
"2807",6245418,9.85621298711299,"2008_2013"
"2808",6246296,25.5715044174608,"2008_2013"
"2809",6245390,25.5715044174608,"2008_2013"
"2810",6244280,9.85621298711299,"2008_2013"
"2811",6245214,25.5715044174608,"2008_2013"
"2812",6245370,25.5715044174608,"2008_2013"
"2813",6244370,4.01198403389253,"2008_2013"
"2814",6244336,25.5715044174608,"2008_2013"
"2815",15502621,723.190279986948,"2008_2013"
"2816",15450218,161.884016052489,"2008_2013"
"2817",15476951,161.884016052489,"2008_2013"
"2818",15458582,161.884016052489,"2008_2013"
"2819",15484455,161.884016052489,"2008_2013"
"2820",15449186,272.355268542967,"2008_2013"
"2821",15475965,272.355268542967,"2008_2013"
"2822",15466975,161.884016052489,"2008_2013"
"2823",15483007,177.795144745213,"2008_2013"
"2824",15449328,272.355268542967,"2008_2013"
"2825",15456696,272.355268542967,"2008_2013"
"2826",15469115,723.190279986948,"2008_2013"
"2827",15502907,161.884016052489,"2008_2013"
"2828",15454878,177.795144745213,"2008_2013"
"2829",15492624,723.190279986948,"2008_2013"
"2830",15491770,177.795144745213,"2008_2013"
"2831",15484595,177.795144745213,"2008_2013"
"2832",15449508,272.355268542967,"2008_2013"
"2833",15466589,272.355268542967,"2008_2013"
"2834",15458576,723.190279986948,"2008_2013"
"2835",15484449,177.795144745213,"2008_2013"
"2836",15452090,272.355268542967,"2008_2013"
"2837",15476289,177.795144745213,"2008_2013"
"2838",15467283,272.355268542967,"2008_2013"
"2839",15491080,723.190279986948,"2008_2013"
"2840",15465151,177.795144745213,"2008_2013"
"2841",15464625,177.795144745213,"2008_2013"
"2842",15495400,161.884016052489,"2008_2013"
"2843",25371879,161.884016052489,"2008_2013"
"2844",15454934,177.795144745213,"2008_2013"
"2845",15478639,272.355268542967,"2008_2013"
"2846",15492148,723.190279986948,"2008_2013"
"2847",15487125,272.355268542967,"2008_2013"
"2848",15450280,177.795144745213,"2008_2013"
"2849",15477027,723.190279986948,"2008_2013"
"2850",15458190,723.190279986948,"2008_2013"
"2851",15491388,161.884016052489,"2008_2013"
"2852",15448824,723.190279986948,"2008_2013"
"2853",15465621,723.190279986948,"2008_2013"
"2854",15477185,272.355268542967,"2008_2013"
"2855",15489198,272.355268542967,"2008_2013"
"2856",15476209,177.795144745213,"2008_2013"
"2857",15478925,161.884016052489,"2008_2013"
"2858",15485101,272.355268542967,"2008_2013"
"2859",15455566,177.795144745213,"2008_2013"
"2860",15456914,177.795144745213,"2008_2013"
"2861",15467649,177.795144745213,"2008_2013"
"2862",15492080,723.190279986948,"2008_2013"
"2863",25293330,177.795144745213,"2008_2013"
"2864",15449820,161.884016052489,"2008_2013"
"2865",15475945,177.795144745213,"2008_2013"
"2866",15477325,161.884016052489,"2008_2013"
"2867",15485001,177.795144745213,"2008_2013"
"2868",15448798,161.884016052489,"2008_2013"
"2869",15465033,272.355268542967,"2008_2013"
"2870",15467449,723.190279986948,"2008_2013"
"2871",25293180,177.795144745213,"2008_2013"
"2872",15465079,177.795144745213,"2008_2013"
"2873",15489042,723.190279986948,"2008_2013"
"2874",15491892,723.190279986948,"2008_2013"
"2875",15449582,723.190279986948,"2008_2013"
"2876",15455110,161.884016052489,"2008_2013"
"2877",15455720,272.355268542967,"2008_2013"
"2878",15491826,177.795144745213,"2008_2013"
"2879",15502895,272.355268542967,"2008_2013"
"2880",15492828,723.190279986948,"2008_2013"
"2881",25516064,161.884016052489,"2008_2013"
"2882",15478653,272.355268542967,"2008_2013"
"2883",15449464,723.190279986948,"2008_2013"
"2884",15449854,723.190279986948,"2008_2013"
"2885",15492878,177.795144745213,"2008_2013"
"2886",15478777,161.884016052489,"2008_2013"
"2887",15454906,723.190279986948,"2008_2013"
"2888",15492280,723.190279986948,"2008_2013"
"2889",15484983,272.355268542967,"2008_2013"
"2890",15477285,161.884016052489,"2008_2013"
"2891",15449004,177.795144745213,"2008_2013"
"2892",15467085,177.795144745213,"2008_2013"
"2893",15450304,272.355268542967,"2008_2013"
"2894",15457038,161.884016052489,"2008_2013"
"2895",15448990,272.355268542967,"2008_2013"
"2896",15466741,272.355268542967,"2008_2013"
"2897",15484969,161.884016052489,"2008_2013"
"2898",15475413,272.355268542967,"2008_2013"
"2899",15456410,723.190279986948,"2008_2013"
"2900",15491724,161.884016052489,"2008_2013"
"2901",15484255,272.355268542967,"2008_2013"
"2902",15476253,177.795144745213,"2008_2013"
"2903",15456498,723.190279986948,"2008_2013"
"2904",15490006,161.884016052489,"2008_2013"
"2905",8084017,625.26873592034,"2008_2013"
"2906",8086609,625.26873592034,"2008_2013"
"2907",9419803,625.26873592034,"2008_2013"
"2908",9423569,122.013245403515,"2008_2013"
"2909",8086987,239.669815412414,"2008_2013"
"2910",8088159,115.842320981414,"2008_2013"
"2911",8085001,122.013245403515,"2008_2013"
"2912",8101187,239.669815412414,"2008_2013"
"2913",9420473,239.669815412414,"2008_2013"
"2914",8087013,239.669815412414,"2008_2013"
"2915",8102811,625.26873592034,"2008_2013"
"2916",9422361,122.013245403515,"2008_2013"
"2917",9422655,239.669815412414,"2008_2013"
"2918",8083681,625.26873592034,"2008_2013"
"2919",8101653,115.842320981414,"2008_2013"
"2920",9422075,122.013245403515,"2008_2013"
"2921",8084229,625.26873592034,"2008_2013"
"2922",8085311,122.013245403515,"2008_2013"
"2923",9419957,239.669815412414,"2008_2013"
"2924",8099951,239.669815412414,"2008_2013"
"2925",8085385,625.26873592034,"2008_2013"
"2926",8088137,115.842320981414,"2008_2013"
"2927",8103067,115.842320981414,"2008_2013"
"2928",9424523,239.669815412414,"2008_2013"
"2929",9420109,239.669815412414,"2008_2013"
"2930",8087979,115.842320981414,"2008_2013"
"2931",8100825,625.26873592034,"2008_2013"
"2932",9422701,239.669815412414,"2008_2013"
"2933",9422795,239.669815412414,"2008_2013"
"2934",8083585,625.26873592034,"2008_2013"
"2935",8101085,122.013245403515,"2008_2013"
"2936",9422145,239.669815412414,"2008_2013"
"2937",8085973,122.013245403515,"2008_2013"
"2938",8085553,122.013245403515,"2008_2013"
"2939",9419701,239.669815412414,"2008_2013"
"2940",8102505,239.669815412414,"2008_2013"
"2941",8085959,115.842320981414,"2008_2013"
"2942",8087161,122.013245403515,"2008_2013"
"2943",8101449,115.842320981414,"2008_2013"
"2944",8101217,115.842320981414,"2008_2013"
"2945",9420207,115.842320981414,"2008_2013"
"2946",9421801,239.669815412414,"2008_2013"
"2947",8101911,122.013245403515,"2008_2013"
"2948",9424453,625.26873592034,"2008_2013"
"2949",8086469,122.013245403515,"2008_2013"
"2950",8083659,115.842320981414,"2008_2013"
"2951",8101345,625.26873592034,"2008_2013"
"2952",9420147,115.842320981414,"2008_2013"
"2953",8086601,625.26873592034,"2008_2013"
"2954",8085817,115.842320981414,"2008_2013"
"2955",8085769,122.013245403515,"2008_2013"
"2956",8101735,625.26873592034,"2008_2013"
"2957",8083919,239.669815412414,"2008_2013"
"2958",9423311,239.669815412414,"2008_2013"
"2959",8102097,115.842320981414,"2008_2013"
"2960",9421973,239.669815412414,"2008_2013"
"2961",9423065,122.013245403515,"2008_2013"
"2962",9419653,625.26873592034,"2008_2013"
"2963",8101371,239.669815412414,"2008_2013"
"2964",9422967,625.26873592034,"2008_2013"
"2965",8087023,122.013245403515,"2008_2013"
"2966",8083615,122.013245403515,"2008_2013"
"2967",9423371,625.26873592034,"2008_2013"
"2968",9420133,122.013245403515,"2008_2013"
"2969",9423617,625.26873592034,"2008_2013"
"2970",9420523,625.26873592034,"2008_2013"
"2971",9423709,625.26873592034,"2008_2013"
"2972",8102463,239.669815412414,"2008_2013"
"2973",8085255,115.842320981414,"2008_2013"
"2974",8102993,115.842320981414,"2008_2013"
"2975",9421001,115.842320981414,"2008_2013"
"2976",8102205,122.013245403515,"2008_2013"
"2977",8083417,625.26873592034,"2008_2013"
"2978",9420505,122.013245403515,"2008_2013"
"2979",8086503,625.26873592034,"2008_2013"
"2980",8085235,122.013245403515,"2008_2013"
"2981",8087713,625.26873592034,"2008_2013"
"2982",9422345,122.013245403515,"2008_2013"
"2983",8086711,239.669815412414,"2008_2013"
"2984",9424565,625.26873592034,"2008_2013"
"2985",8087551,625.26873592034,"2008_2013"
"2986",8100779,625.26873592034,"2008_2013"
"2987",9420479,122.013245403515,"2008_2013"
"2988",8102747,625.26873592034,"2008_2013"
"2989",8083787,239.669815412414,"2008_2013"
"2990",9424351,115.842320981414,"2008_2013"
"2991",8086375,239.669815412414,"2008_2013"
"2992",8085053,625.26873592034,"2008_2013"
"2993",8085727,239.669815412414,"2008_2013"
"2994",9420995,122.013245403515,"2008_2013"
"2995",22305911,352.458888345227,"2008_2013"
"2996",22295946,135.614989966005,"2008_2013"
"2997",22290465,82.9591317899174,"2008_2013"
"2998",22294818,82.9591317899174,"2008_2013"
"2999",22304473,352.458888345227,"2008_2013"
"3000",22296416,59.2168677648796,"2008_2013"
"3001",22290311,352.458888345227,"2008_2013"
"3002",22304399,352.458888345227,"2008_2013"
"3003",22306287,59.2168677648796,"2008_2013"
"3004",22296076,59.2168677648796,"2008_2013"
"3005",22288275,135.614989966005,"2008_2013"
"3006",22302897,352.458888345227,"2008_2013"
"3007",22294110,135.614989966005,"2008_2013"
"3008",22306307,59.2168677648796,"2008_2013"
"3009",22287947,352.458888345227,"2008_2013"
"3010",22306259,135.614989966005,"2008_2013"
"3011",22304893,82.9591317899174,"2008_2013"
"3012",22296000,135.614989966005,"2008_2013"
"3013",22290187,59.2168677648796,"2008_2013"
"3014",22288371,82.9591317899174,"2008_2013"
"3015",22306015,352.458888345227,"2008_2013"
"3016",22296148,352.458888345227,"2008_2013"
"3017",22289917,352.458888345227,"2008_2013"
"3018",22307055,82.9591317899174,"2008_2013"
"3019",22306575,59.2168677648796,"2008_2013"
"3020",22296816,352.458888345227,"2008_2013"
"3021",22289879,59.2168677648796,"2008_2013"
"3022",22305567,59.2168677648796,"2008_2013"
"3023",22296808,59.2168677648796,"2008_2013"
"3024",22296670,59.2168677648796,"2008_2013"
"3025",22287987,352.458888345227,"2008_2013"
"3026",22305531,352.458888345227,"2008_2013"
"3027",22296910,352.458888345227,"2008_2013"
"3028",22290349,82.9591317899174,"2008_2013"
"3029",22288229,135.614989966005,"2008_2013"
"3030",22295710,352.458888345227,"2008_2013"
"3031",22296330,59.2168677648796,"2008_2013"
"3032",22290045,59.2168677648796,"2008_2013"
"3033",22304479,352.458888345227,"2008_2013"
"3034",22294418,352.458888345227,"2008_2013"
"3035",22296954,352.458888345227,"2008_2013"
"3036",22288063,352.458888345227,"2008_2013"
"3037",22304543,352.458888345227,"2008_2013"
"3038",22294428,135.614989966005,"2008_2013"
"3039",22290047,82.9591317899174,"2008_2013"
"3040",22288255,352.458888345227,"2008_2013"
"3041",22304219,352.458888345227,"2008_2013"
"3042",22304301,59.2168677648796,"2008_2013"
"3043",22296920,352.458888345227,"2008_2013"
"3044",22289907,352.458888345227,"2008_2013"
"3045",22304327,352.458888345227,"2008_2013"
"3046",22305839,135.614989966005,"2008_2013"
"3047",22295842,135.614989966005,"2008_2013"
"3048",22287971,59.2168677648796,"2008_2013"
"3049",22303277,352.458888345227,"2008_2013"
"3050",22306049,59.2168677648796,"2008_2013"
"3051",22306349,59.2168677648796,"2008_2013"
"3052",22288067,135.614989966005,"2008_2013"
"3053",22305457,59.2168677648796,"2008_2013"
"3054",22295900,82.9591317899174,"2008_2013"
"3055",22289897,59.2168677648796,"2008_2013"
"3056",22307163,352.458888345227,"2008_2013"
"3057",22304129,59.2168677648796,"2008_2013"
"3058",22296048,352.458888345227,"2008_2013"
"3059",22302939,352.458888345227,"2008_2013"
"3060",22294158,59.2168677648796,"2008_2013"
"3061",22288327,82.9591317899174,"2008_2013"
"3062",22296098,135.614989966005,"2008_2013"
"3063",22288379,82.9591317899174,"2008_2013"
"3064",22306509,82.9591317899174,"2008_2013"
"3065",22288035,82.9591317899174,"2008_2013"
"3066",22296948,59.2168677648796,"2008_2013"
"3067",22304087,59.2168677648796,"2008_2013"
"3068",22305637,352.458888345227,"2008_2013"
"3069",22290565,82.9591317899174,"2008_2013"
"3070",22296448,352.458888345227,"2008_2013"
"3071",22307169,82.9591317899174,"2008_2013"
"3072",22296870,59.2168677648796,"2008_2013"
"3073",22288479,82.9591317899174,"2008_2013"
"3074",22296628,352.458888345227,"2008_2013"
"3075",22304391,135.614989966005,"2008_2013"
"3076",22305779,59.2168677648796,"2008_2013"
"3077",22288225,135.614989966005,"2008_2013"
"3078",22306343,352.458888345227,"2008_2013"
"3079",22305433,59.2168677648796,"2008_2013"
"3080",22294270,352.458888345227,"2008_2013"
"3081",22289979,352.458888345227,"2008_2013"
"3082",22290093,352.458888345227,"2008_2013"
"3083",22304199,352.458888345227,"2008_2013"
